id,name_en,name_zh,category,group_code,status,source_url,first_seen,last_updated,brn,registered_address,company_type,date_of_incorporation,cr_matched_name,cr_match_ratio
180,Fuk Shing Engineering Company Limited,褔成建造工程有限公司,Waterworks,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,06605511,"RM 202, 2/F, FUK SHING COMM. BLDG,, NO. 28 ON LOK MUN ST, ON LOK TSUEN,, FANLING, NT, HONG KONG",Private company limited by shares,09-05-1980,FUK SHING ENGINEERING COMPANY LIMITED,1.0
181,Full Dragon Construction Engineering Limited,盛龍建築工程有限公司,Roads & Drainage,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,58830964,"WORKSHOP A58, 24/F., REGENT'S PARK,, PRINCE INDUSTRIAL BUILDING,, NO. 706 PRINCE EDWARD ROAD EAST,, SAN PO KONG, KOWLOON,, HONG KONG",Private company limited by shares,29-07-2011,FULL DRAGON CONSTRUCTION ENGINEERING LIMITED,1.0
182,Gadelly Construction Company Limited,加德利建築有限公司,Waterworks,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,07210347,"CHEVALIER GARDEN COMMERCIAL COMPLEX,, 2 HANG SHUN STREET, G/F SHOP18B20,, MA ON SHAN, NT, HONG KONG",Private company limited by shares,08-05-1981,GADELLY CONSTRUCTION COMPANY LIMITED,1.0
183,Galaxy Construction Engineering Limited,銀河建築工程有限公司,Buildings,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,39605720,"ROOM D, 19/F., WORLD TECH CENTRE, NO.95 HOW MING STREET,, KWUN TONG,, KLN, HONG KONG",Private company limited by shares,28-07-2008,GALAXY CONSTRUCTION ENGINEERING LIMITED,1.0
184,Gammon Construction Limited,金門建築有限公司,Buildings,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,00806688,"22/F, TOWER 1 AND 2, THE QUAYSIDE,, 77 HOI BUN ROAD, KWUN TONG, KLN, HONG KONG",Private company limited by shares,20-05-1958,GAMMON CONSTRUCTION LIMITED,1.0
185,Gammon Construction Limited,金門建築有限公司,Port Works,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,00806688,"22/F, TOWER 1 AND 2, THE QUAYSIDE,, 77 HOI BUN ROAD, KWUN TONG, KLN, HONG KONG",Private company limited by shares,20-05-1958,GAMMON CONSTRUCTION LIMITED,1.0
186,Gammon Construction Limited,金門建築有限公司,Roads & Drainage,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,00806688,"22/F, TOWER 1 AND 2, THE QUAYSIDE,, 77 HOI BUN ROAD, KWUN TONG, KLN, HONG KONG",Private company limited by shares,20-05-1958,GAMMON CONSTRUCTION LIMITED,1.0
187,Gammon Construction Limited,金門建築有限公司,Site Formation,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,00806688,"22/F, TOWER 1 AND 2, THE QUAYSIDE,, 77 HOI BUN ROAD, KWUN TONG, KLN, HONG KONG",Private company limited by shares,20-05-1958,GAMMON CONSTRUCTION LIMITED,1.0
188,Gammon Construction Limited,金門建築有限公司,Waterworks,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,00806688,"22/F, TOWER 1 AND 2, THE QUAYSIDE,, 77 HOI BUN ROAD, KWUN TONG, KLN, HONG KONG",Private company limited by shares,20-05-1958,GAMMON CONSTRUCTION LIMITED,1.0
189,Gammon Engineering & Construction Company Limited,Gammon Engineering & Construction Company Limited,Buildings,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,10523858,"22/F, TOWER 1AND 2, THE QUAYSIDE,, 77 HOI BUN ROAD KWUN TONG, KLN, HONG KONG",Private company limited by shares,12-09-1986,GAMMON ENGINEERING & CONSTRUCTION COMPANY LIMITED,1.0
190,Geotech Engineering Limited,土力資源有限公司,Site Formation,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,18338724,"UNITS 706-708, 7TH FLOOR, TOWER II, METROPLAZA, 223 HING FONG ROAD, KWAI CHUNG, NT, HONG KONG",Private company limited by shares,19-07-1994,GEOTECH ENGINEERING LIMITED,1.0
191,Gitanes Engineering Company Limited,積達工程有限公司,Port Works,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,06025793,"RM 703 7/F AITKEN VANSON CTR, 61 HOI YUEN RD KWUN TONG KLN, HONG KONG",Private company limited by shares,06-04-1979,GITANES ENGINEERING COMPANY LIMITED,1.0
192,Gitanes Engineering Company Limited,積達工程有限公司,Site Formation,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,06025793,"RM 703 7/F AITKEN VANSON CTR, 61 HOI YUEN RD KWUN TONG KLN, HONG KONG",Private company limited by shares,06-04-1979,GITANES ENGINEERING COMPANY LIMITED,1.0
193,Gold Banner Construction and Development Limited,金葵建築發展有限公司,Buildings,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,11994804,"UNIT NO. C2, 12/F, HANG FUNG INDUSTRIAL BUILDING PHASE 2, 2G HOK YUEN STREET, HUNG HOM, KOWLOON, HONG KONG",Private company limited by shares,31-05-1988,GOLD BANNER CONSTRUCTION AND DEVELOPMENT LIMITED,1.0
194,Gold Banner Construction and Development Limited,金葵建築發展有限公司,Roads & Drainage,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,11994804,"UNIT NO. C2, 12/F, HANG FUNG INDUSTRIAL BUILDING PHASE 2, 2G HOK YUEN STREET, HUNG HOM, KOWLOON, HONG KONG",Private company limited by shares,31-05-1988,GOLD BANNER CONSTRUCTION AND DEVELOPMENT LIMITED,1.0
195,Gold Banner Construction and Development Limited,金葵建築發展有限公司,Waterworks,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,11994804,"UNIT NO. C2, 12/F, HANG FUNG INDUSTRIAL BUILDING PHASE 2, 2G HOK YUEN STREET, HUNG HOM, KOWLOON, HONG KONG",Private company limited by shares,31-05-1988,GOLD BANNER CONSTRUCTION AND DEVELOPMENT LIMITED,1.0
196,Gold Wilson International Limited,金永順國際有限公司,Roads & Drainage,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,17771496,"OFFICE 1, 10/F., ELITE CENTRE,, NO. 22 HUNG TO ROAD, KWUN TONG, KLN, HONG KONG",Private company limited by shares,12-08-1993,GOLD WILSON INTERNATIONAL LIMITED,1.0
197,Goldfield N & W Construction Company Limited,聯合金輝建築工程有限公司,Buildings,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,12410954,"2/F & 3/F.,, AIR GOAL CARGO BUILDING, 330 KWUN TONG ROAD, KOWLOON, HONG KONG",Private company limited by shares,17-02-1989,GOLDFIELD N & W CONSTRUCTION COMPANY LIMITED,1.0
198,Goldfield N & W Construction Company Limited,聯合金輝建築工程有限公司,Roads & Drainage,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,12410954,"2/F & 3/F.,, AIR GOAL CARGO BUILDING, 330 KWUN TONG ROAD, KOWLOON, HONG KONG",Private company limited by shares,17-02-1989,GOLDFIELD N & W CONSTRUCTION COMPANY LIMITED,1.0
199,Goldfield N & W Construction Company Limited,聯合金輝建築工程有限公司,Waterworks,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,12410954,"2/F & 3/F.,, AIR GOAL CARGO BUILDING, 330 KWUN TONG ROAD, KOWLOON, HONG KONG",Private company limited by shares,17-02-1989,GOLDFIELD N & W CONSTRUCTION COMPANY LIMITED,1.0
200,Grand View (Civil) Limited,浩程（土木）有限公司,Roads & Drainage,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,18930346,"ROOM A1, 11/F., BLOCK A, MERIT INDUSTRIAL CENTRE, 94 TO KWA WAN ROAD, TO KWA WAN KLN, HONG KONG",Private company limited by shares,30-03-1995,GRAND VIEW (CIVIL) LIMITED,1.0
201,Grandway Construction Engineering Limited,宏通建築工程有限公司,Roads & Drainage,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,31136997,"58 NG KA TSUEN, KAM SHEUNG ROAD,, KAM TIN, YUEN LONG,, HONG KONG",Private company limited by shares,30-06-2000,GRANDWAY CONSTRUCTION ENGINEERING LIMITED,1.0
202,Granville Civil Limited,均輝土木有限公司,Roads & Drainage,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,33907722,"UNIT 1502-1503, 15/F., KOWLOON PLAZA,, NO. 485 CASTLE PEAK ROAD, LAI CHI KOK,, KOWLOON, HONG KONG",Private company limited by shares,15-09-2003,GRANVILLE CIVIL LIMITED,1.0
203,Hang Kee Development Company Limited,恒記發展有限公司,Roads & Drainage,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,59359266,"UNIT 1706, PORT 33,, 33 TSEUK LUK STREET,, SAN PO KONG, KLN, HONG KONG",Private company limited by shares,18-01-2012,HANG KEE DEVELOPMENT COMPANY LIMITED,1.0
204,Hang Kee Development Company Limited,恒記發展有限公司,Waterworks,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,59359266,"UNIT 1706, PORT 33,, 33 TSEUK LUK STREET,, SAN PO KONG, KLN, HONG KONG",Private company limited by shares,18-01-2012,HANG KEE DEVELOPMENT COMPANY LIMITED,1.0
205,Hanison Construction Company Limited,興勝建築有限公司,Buildings,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,13111612,"22/F, KINGS WING PLAZA 1, 3 ON KWAN STREET, SHUK MUN, SHATIN, NT, HONG KONG",Private company limited by shares,22-08-1989,HANISON CONSTRUCTION COMPANY LIMITED,1.0
206,Hanison Construction Company Limited,興勝建築有限公司,Roads & Drainage,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,13111612,"22/F, KINGS WING PLAZA 1, 3 ON KWAN STREET, SHUK MUN, SHATIN, NT, HONG KONG",Private company limited by shares,22-08-1989,HANISON CONSTRUCTION COMPANY LIMITED,1.0
207,Hanison Construction Company Limited,興勝建築有限公司,Site Formation,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,13111612,"22/F, KINGS WING PLAZA 1, 3 ON KWAN STREET, SHUK MUN, SHATIN, NT, HONG KONG",Private company limited by shares,22-08-1989,HANISON CONSTRUCTION COMPANY LIMITED,1.0
208,Harvest Civil Engineering Company Limited,軒誠建築工程有限公司,Roads & Drainage,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,30391558,"ROOM 1005 10/F, SHING CHUEN INDUSTRIAL BUILDING, 25-27 SHING WAN ROAD TAI WAI SHATIN NT, HONG KONG",Private company limited by shares,22-09-1999,HARVEST CIVIL ENGINEERING COMPANY LIMITED,1.0
209,Harvest Civil Engineering Company Limited,軒誠建築工程有限公司,Waterworks,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,30391558,"ROOM 1005 10/F, SHING CHUEN INDUSTRIAL BUILDING, 25-27 SHING WAN ROAD TAI WAI SHATIN NT, HONG KONG",Private company limited by shares,22-09-1999,HARVEST CIVIL ENGINEERING COMPANY LIMITED,1.0
210,Harvest Engineering Development Limited,軒誠工程發展有限公司,Roads & Drainage,B,suspended,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,30407737,"20/F., ROOM 01, KING PALACE PLAZA,, 52A SHA TSUI ROAD, TSUEN WAN, NT, HONG KONG",Private company limited by shares,29-09-1999,HARVEST ENGINEERING DEVELOPMENT LIMITED,1.0
211,Henryvicy Construction Company Limited,恒利建築公司,Roads & Drainage,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,06300866,"ROOM 1510 NAN FUNG CENTRE, 264-298 CASTLE PEAK ROAD, TSUEN WAN NT, HONG KONG",Private company limited by shares,19-10-1979,HENRYVICY CONSTRUCTION COMPANY LIMITED,1.0
212,Henryvicy Construction Company Limited,恒利建築公司,Site Formation,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,06300866,"ROOM 1510 NAN FUNG CENTRE, 264-298 CASTLE PEAK ROAD, TSUEN WAN NT, HONG KONG",Private company limited by shares,19-10-1979,HENRYVICY CONSTRUCTION COMPANY LIMITED,1.0
213,Hing & Cheong Company Limited,興昌建築有限公司,Roads & Drainage,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,34923107,"FLAT A 3/F BLK 4 DYNASTY COURT, 23 OLD PEAK RD, MID-LEVELS, HONG KONG",Private company limited by shares,12-05-2004,HING CHEONG LIMITED,1.0
214,Hing & Cheong Company Limited,興昌建築有限公司,Waterworks,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,34923107,"FLAT A 3/F BLK 4 DYNASTY COURT, 23 OLD PEAK RD, MID-LEVELS, HONG KONG",Private company limited by shares,12-05-2004,HING CHEONG LIMITED,1.0
215,Hing Fu Engineering Company Limited,興富工程有限公司,Roads & Drainage,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,20688589,"UNIT 1108 11/F LIPPO SUN PLAZA, 28 CANTON RD, TST KLN, HONG KONG",Private company limited by shares,29-08-1996,HING FU ENGINEERING COMPANY LIMITED,1.0
216,Hing Fu Engineering Company Limited,興富工程有限公司,Site Formation,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,20688589,"UNIT 1108 11/F LIPPO SUN PLAZA, 28 CANTON RD, TST KLN, HONG KONG",Private company limited by shares,29-08-1996,HING FU ENGINEERING COMPANY LIMITED,1.0
217,Hing Kee Contracting Limited,興記承建有限公司,Buildings,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,04427872,"UNIT C, 16/F.,, SILVERCORP INTERNATIONAL TOWER,, 707-713 NATHAN ROAD, KLN, HONG KONG",Private company limited by shares,29-04-1975,HING KEE CONTRACTING LIMITED,1.0
218,Hip Hing Engineering Company Limited,協興工程有限公司,Buildings,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,01762801,"11/F CHEVALIER COMM CTR, NO. 8 WANG HOI RD KOWLOON BAY KLN, HONG KONG",Private company limited by shares,24-07-1964,Hip Hing Engineering Company Limited,1.0
219,Hip Hing Engineering Company Limited,協興工程有限公司,Roads & Drainage,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,01762801,"11/F CHEVALIER COMM CTR, NO. 8 WANG HOI RD KOWLOON BAY KLN, HONG KONG",Private company limited by shares,24-07-1964,Hip Hing Engineering Company Limited,1.0
220,Hip Hing Engineering Company Limited,協興工程有限公司,Site Formation,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,01762801,"11/F CHEVALIER COMM CTR, NO. 8 WANG HOI RD KOWLOON BAY KLN, HONG KONG",Private company limited by shares,24-07-1964,Hip Hing Engineering Company Limited,1.0
221,Ho Ming Construction Company Limited,浩明建築有限公司,Buildings,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,36148727,"ROOM 603, 6/F.,, FORTUNE COMMERCIAL BUILDING,, 362 SHA TSUI ROAD, NT, HONG KONG",Private company limited by shares,28-10-2005,HO MING CONSTRUCTION COMPANY LIMITED,1.0
222,Hon Fung Engineering Limited,漢峯工程有限公司,Buildings,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,21698101,"UNIT 305, 3/F,, INTERNATIONAL PLAZA,, 20 SHEUNG YUET ROAD, KOWLOON BAY, KLN, HONG KONG",Private company limited by shares,22-04-1998,HON FUNG ENGINEERING LIMITED,1.0
223,Hong Kong Construction (General Builders) Limited,香港建築(營造工程)有限公司,Buildings,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,,,,,,
224,Hong Kong Kwong Tai Builders Limited,廣泰建築有限公司,Buildings,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,,,,,,
225,"Hongkong Ocean Investment Development Co., Limited",香港海洋投資發展有限公司,Port Works,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,38268028,香港 干諾道西188號香港商業中心36樓3613-14室,Private company limited by shares,09-08-2007,"HONGKONG OCEAN INVESTMENT DEVELOPMENT CO., LIMITED",1.0
226,Hong Kong River Engineering Company Limited,香港瑞沃工程有限公司,Port Works,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,,,,,,
227,Hop Kwan Infrastructure Limited,合均基建有限公司,Roads & Drainage,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,63048506,"ROOM 316, 3/F, BRILL PLAZA, 82-84 TO KWA WAN ROAD, TO KWA WAN, HONG KONG",Private company limited by shares,27-03-2014,Hop Kwan Infrastructure Limited,1.0
228,Hop Lee Builders Company Limited,合利營造有限公司,Buildings,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,21724768,"12/F., COMWEB PLAZA,, NO.12 CHEUNG YUE STREET, CHEUNG SHA WAN,, KLN, HONG KONG",Private company limited by shares,09-04-1998,HOP LEE BUILDERS COMPANY LIMITED,1.0
229,Hop Shing Construction Company Limited,合成建築有限公司,Buildings,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,05639204,"FLAT A 23RD FLOOR, LOYONG COURT COMMERCIAL BUILDING, 212-220 LOCKHART ROAD WANCHAI, HONG KONG",Private company limited by shares,05-05-1978,HOP SHING CONSTRUCTION COMPANY LIMITED,1.0
230,"Hop Tai Construction Company, Limited",合泰建築有限公司,Roads & Drainage,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,04122339,"17 PLAYING FIELD ROAD, 2ND FLOOR, KOWLOON, HONG KONG",Private company limited by shares,07-09-1973,"HOP TAI CONSTRUCTION COMPANY, LIMITED",1.0
231,Huge Success Engineering Limited,大成工程有限公司,Waterworks,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,32466121,"UNIT 1708 17/F SOUTH CHINA INDUSTRIAL BLDG, NO. 1 CHUN PIN ST, KWAI CHUNG NT, HONG KONG",Private company limited by shares,28-01-2002,HUGE SUCCESS ENGINEERING LIMITED,1.0
232,Hung Wan Construction Company Limited,鴻運建築有限公司,Buildings,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,05268869,"ROOM 10 19/F, GOOD HOPE BUILDING, 612-618 NATHAN ROAD KOWLOON, HONG KONG",Private company limited by shares,31-08-1977,HUNG WAN CONSTRUCTION COMPANY LIMITED,1.0
233,Hung Wan Construction Company Limited,鴻運建築有限公司,Roads & Drainage,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,05268869,"ROOM 10 19/F, GOOD HOPE BUILDING, 612-618 NATHAN ROAD KOWLOON, HONG KONG",Private company limited by shares,31-08-1977,HUNG WAN CONSTRUCTION COMPANY LIMITED,1.0
234,Hung Yip (HK) Engineering Company Limited,鴻業 (香港) 工程有限公司,Roads & Drainage,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,22272495,"WORKSHOP L, 13/F., BLOCK II,, KIN HO INDUSTRIAL BUILDING,, NOS. 14-24 AU PUI WAN STREET, SHATIN, NT, HONG KONG",Private company limited by shares,10-02-1999,HUNG YIP (HK) ENGINEERING COMPANY LIMITED,1.0
235,In Construction Limited,現恆建築有限公司,Site Formation,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,20490417,"26/F PARK AVENUE TOWER, 5 MORETON TERRACE, CAUSEWAY BAY, HONG KONG",Private company limited by shares,09-12-1996,IN CONSTRUCTION LIMITED,1.0
236,International Kum Fai Construction and Engineering Company Limited,國際金輝建築工程有限公司,Buildings,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,10643157,"13/F, GOLDEN HILL COML BLDG, 209-211 HENNESSY RD, HONG KONG",Private company limited by shares,07-11-1986,INTERNATIONAL KUM FAI CONSTRUCTION AND ENGINEERING COMPANY LIMITED,1.0
237,Jan De Nul,Jan De Nul,Port Works,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,,,,,,
238,John Lok & Partners Limited,公和建築有限公司,Buildings,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,02234279,"19/F,, SUN HOUSE,, 90 CONNAUGHT ROAD CENTRAL, HONG KONG",Private company limited by shares,28-08-1964,JOHN LOK & PARTNERS LIMITED,1.0
239,John Lok & Partners Limited,公和建築有限公司,Roads & Drainage,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,02234279,"19/F,, SUN HOUSE,, 90 CONNAUGHT ROAD CENTRAL, HONG KONG",Private company limited by shares,28-08-1964,JOHN LOK & PARTNERS LIMITED,1.0
240,Junic Construction Company Limited,創業建築有限公司,Buildings,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,21791787,"OFFICE B, 2/F, PARKES BLDG,, 23 PARKES ST, YAUMATEI, KLN, HONG KONG",Private company limited by shares,18-02-1998,JUNIC CONSTRUCTION COMPANY LIMITED,1.0
241,Ka Shun Civil Engineering Company Limited,嘉順土木工程有限公司,Roads & Drainage,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,19228746,"RM 2803-2803A ASIA TRADE CENTRE, 79 LEI MUK RD KWAI CHUNG NT, HONG KONG",Private company limited by shares,18-07-1995,KA SHUN CIVIL ENGINEERING COMPANY LIMITED,1.0
242,Ka Shun Civil Engineering Company Limited,嘉順土木工程有限公司,Site Formation,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,19228746,"RM 2803-2803A ASIA TRADE CENTRE, 79 LEI MUK RD KWAI CHUNG NT, HONG KONG",Private company limited by shares,18-07-1995,KA SHUN CIVIL ENGINEERING COMPANY LIMITED,1.0
243,Kaiser Construction Engineering Company Limited,基碩建築工程有限公司,Roads & Drainage,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,22273077,"WORKSHOP C, 30/F,, TML TOWER,, 3 HOI SHING ROAD,, TSUEN WAN, NT, HONG KONG",Private company limited by shares,10-02-1999,KAISER CONSTRUCTION ENGINEERING COMPANY LIMITED,1.0
244,Kan Construction (HK) Limited,Kan Construction (HK) Limited,Buildings,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,73240542,"FLAT 2, 10/F, YU SUNG BOON BUILDING, 107-111 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",Private company limited by shares,04-08-2021,KAN CONSTRUCTION (HK) LIMITED,1.0
245,Kat Yue Construction Engineering Limited,吉裕建築工程有限公司,Port Works,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,35352939,"FLAT 1005, 10/F,, HANFORD COMMERCIAL CENTRE,, 221B-E NATHAN ROAD,, KOWLOON, HONG KONG",Private company limited by shares,07-01-2005,KAT YUE CONSTRUCTION ENGINEERING LIMITED,1.0
246,Kim Hung Construction and Engineering Company Limited,健鴻建築工程有限公司,Buildings,C,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,04849470,"26/F HENAN ELECTRIC DEVELOPMENT BLDG, 389 KING'S RD, HONG KONG",Private company limited by shares,24-08-1976,KIM HUNG CONSTRUCTION AND ENGINEERING COMPANY LIMITED,1.0
247,Kim Hung Construction and Engineering Company Limited,健鴻建築工程有限公司,Roads & Drainage,A,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,04849470,"26/F HENAN ELECTRIC DEVELOPMENT BLDG, 389 KING'S RD, HONG KONG",Private company limited by shares,24-08-1976,KIM HUNG CONSTRUCTION AND ENGINEERING COMPANY LIMITED,1.0
248,Kin Chiu Engineering Limited,建朝工程有限公司,Roads & Drainage,B,active,https://www.devb.gov.hk/filemanager/externaldb/list_contractor_80.js,2026-08-20T01:23:05,2026-08-20T01:25:25,59703679,"OFFICE A, 15/F., TOWER A, CAPITAL TOWER,, NO.38 WAI YIP STREET,, KOWLOON BAY, KLN, HONG KONG",Private company limited by shares,24-04-2012,KIN CHIU ENGINEERING LIMITED,1.0
